EnglishWord,EnglishSentence,Translation,DayNumber,Repeat
buckle down,"You should buckle down and get that done, buddy.","Тебе следует собраться и покончить с этим, приятель.",11,FALSE
buckle down,Let’s buckle down and wrap this up fast!,Давай соберемся и покончим с этим побыстрее!,11,FALSE
buckle down,I guess I’ll buckle down and get to work.,"Думаю, я соберусь и приступлю к работе.",11,FALSE
can't stand,I can't stand the incessant noise during work hours.,Я не выношу непрекращающийся шум в рабочее время.,11,FALSE
can't stand,She can't stand being late for professional engagements.,Она терпеть не может опаздывать на профессиональные встречи.,11,TRUE
can't stand,We can't stand the constant disruptions in this meeting.,Мы не выносим постоянных срывов на этом совещании.,11,FALSE
can't stand,He can't stand dishonesty in any professional setting.,Он не выносит нечестности в любой профессиональной среде.,11,FALSE
can't stand,They can't stand inefficiency when managing important projects.,Они не выносят неэффективности при управлении важными проектами.,11,FALSE
can't stand,I can't stand this boring movie.,Я терпеть не могу этот скучный фильм.,11,FALSE
can't stand,He can't stand the heat today.,Сегодня он терпеть не может жару.,11,FALSE
can't stand,She can't stand waiting in line forever.,Она не выносит вечного ожидания в очереди.,11,FALSE
can't stand,They can't stand doing chores on weekends.,Они терпеть не могут заниматься домашней работой по выходным.,11,FALSE
can't stand,We can't stand how messy this place is!,"Мы терпеть не можем, когда здесь такой беспорядок!",11,TRUE
hang on,Please hang on while I verify the information provided.,"Пожалуйста, подождите, пока я проверю предоставленную информацию.",12,FALSE
hang on,"Could you kindly hang on for a moment, please?","Не могли бы вы подождать минутку, пожалуйста?",12,FALSE
hang on,"Hang on, I will assist you shortly with your request.","Подождите, я скоро помогу вам с вашим запросом.",12,FALSE
hang on,"Hang on, the process is taking longer than anticipated.","Подождите, процесс занимает больше времени, чем ожидалось.",12,FALSE
hang on,Kindly hang on while the system completes the update.,"Пожалуйста, подождите, пока система завершит обновление.",12,FALSE
hang on,"Hang on, I’ll be right back!","Подождите, я сейчас вернусь!",12,FALSE
hang on,"Just hang on a sec, I need to grab something.","Подождите секунду, мне нужно кое-что захватить.",12,FALSE
hang on,"Hang on, let me check that for you.","Подожди, дай-ка я проверю это для тебя.",12,FALSE
hang on,Can you hang on for a minute?,Можешь подождать минутку?,12,TRUE
hang on,"Hang on, I’m almost done here.","Подожди, я почти закончил.",12,FALSE
unbecoming,His behavior at the event was most unbecoming of a leader.,Его поведение на мероприятии было совершенно неподобающим для руководителя.,12,FALSE
unbecoming,It was unbecoming of her to speak in such a tone.,Ей не подобало говорить таким тоном.,12,FALSE
unbecoming,The attire was deemed unbecoming for the formal occasion.,Наряд был сочтен неподходящим для официального мероприятия.,12,FALSE
unbecoming,Her conduct was unbecoming of someone in her position.,Ее поведение было неподобающим для человека ее положения.,12,FALSE
unbecoming,His language during the meeting was considered unbecoming and disrespectful.,Его высказывания во время встречи были сочтены неприличными и неуважительными.,12,FALSE
unbecoming,That shirt is really unbecoming on you.,Эта рубашка вам действительно не к лицу.,12,FALSE
unbecoming,Yelling at them like that was totally unbecoming.,Кричать на них подобным образом было совершенно неприлично.,12,FALSE
unbecoming,His rude attitude was so unbecoming at the party.,Его грубое поведение было совершенно неприличным на вечеринке.,12,FALSE
unbecoming,Those shoes look unbecoming with that dress.,Эти туфли неуместно смотрятся с этим платьем.,12,TRUE
unbecoming,It’s unbecoming to act that way in public.,Неприлично так вести себя на публике.,12,TRUE
threat,The report highlights the potential threat to national security.,В отчете подчеркивается потенциальная угроза национальной безопасности.,12,FALSE
threat,The company faces a serious threat from its competitors.,Компания сталкивается с серьезной угрозой со стороны своих конкурентов.,12,FALSE
threat,The health crisis posed a significant threat to public safety.,Кризис в сфере здравоохранения представляет серьезную угрозу для общественной безопасности.,12,FALSE
threat,Environmental changes present a long-term threat to biodiversity.,Изменения в окружающей среде представляют долгосрочную угрозу для биоразнообразия.,12,FALSE
threat,The legal system is designed to counter any external threat.,"Правовая система разработана таким образом, чтобы противостоять любой внешней угрозе.",12,FALSE
threat,I don't see him as a real threat to my plans.,Я не вижу в нем реальной угрозы моим планам.,12,FALSE
threat,She took that joke as a real threat.,Она восприняла эту шутку как реальную угрозу.,12,FALSE
threat,That storm looks like a big threat for tonight.,"Этот шторм, похоже, представляет серьезную угрозу для сегодняшнего вечера.",12,FALSE
threat,This exam is a huge threat to my weekend plans.,Этот экзамен - серьезная угроза моим планам на выходные.,12,FALSE
threat,"Don't worry, it's more of a joke than a threat.","Не волнуйтесь, это скорее шутка, чем угроза.",12,FALSE
retain,The company aims to retain its most talented employees.,Компания стремится сохранить своих самых талантливых сотрудников.,12,FALSE
retain,We must retain important documents for future reference.,Мы должны сохранять важные документы для дальнейшего использования.,12,FALSE
retain,The policy helps retain valuable client relationships over time.,Политика помогает сохранить ценные отношения с клиентами на протяжении долгого времени.,12,FALSE
retain,Retaining skilled workers is crucial for organizational success.,Удержание квалифицированных работников имеет решающее значение для успеха организации.,12,FALSE
retain,Please retain your ticket for verification upon arrival.,"Пожалуйста, сохраните свой билет для проверки по прибытии.",12,FALSE
retain,Can you retain all that info for later?,Можете ли вы сохранить всю эту информацию на потом?,12,FALSE
retain,I’m trying to retain this job as long as possible.,Я стараюсь оставаться на этой работе как можно дольше.,12,FALSE
retain,"She retains everything you say, like a memory machine!","Она запоминает все, что вы говорите, как машина памяти!",12,FALSE
retain,Keep it safe; you’ll want to retain it.,"Берегите это, вам захочется сохранить это.",12,FALSE
retain,It’s hard to retain all these random facts sometimes!,Иногда трудно запомнить все эти случайные факты!,12,FALSE
embrace,We must embrace change to ensure continued progress and growth.,"Мы должны принимать изменения, чтобы обеспечить непрерывный прогресс и рост.",12,FALSE
embrace,The organization decided to embrace innovative technologies for improvement.,Организация решила использовать инновационные технологии для улучшения своей работы.,12,FALSE
embrace,Leaders should embrace diverse perspectives to foster better decision-making.,"Лидеры должны учитывать различные точки зрения, чтобы способствовать принятию более эффективных решений.",12,FALSE
embrace,The proposal was embraced by the board after careful consideration.,Это предложение было одобрено правлением после тщательного рассмотрения.,12,TRUE
embrace,She encouraged her team to embrace challenges as learning opportunities.,Она призвала свою команду воспринимать проблемы как возможности для обучения.,12,FALSE
embrace,Just embrace the new job and see where it goes.,"Просто примите новую работу и посмотрите, к чему это приведет.",12,FALSE
embrace,I think we should embrace this opportunity and have fun.,"Я думаю, мы должны воспользоваться этой возможностью и повеселиться.",12,FALSE
embrace,"Embrace the chaos, it’s part of the adventure!","Примите хаос, это часть приключения!",12,FALSE
embrace,Why not embrace the unexpected and enjoy the ride?,Почему бы не принять неожиданное и не насладиться поездкой?,12,FALSE
embrace,He finally decided to embrace his weirdness and own it.,В конце концов он решил смириться со своей странностью и признать ее.,12,FALSE
for the sake of,We must act responsibly for the sake of future generations.,Мы должны действовать ответственно ради будущих поколений.,12,FALSE
for the sake of,"For the sake of clarity, please review the document again.","Для большей ясности, пожалуйста, просмотрите документ еще раз.",12,FALSE
for the sake of,He worked overtime for the sake of completing the project on time.,"Он работал сверхурочно, чтобы завершить проект вовремя.",12,TRUE
for the sake of,"For the sake of efficiency, we suggest implementing the proposed changes.",В целях повышения эффективности мы предлагаем внедрить предложенные изменения.,12,FALSE
for the sake of,She made that decision for the sake of maintaining company integrity.,Она приняла это решение ради сохранения целостности компании.,12,FALSE
for the sake of,Let’s do it for the sake of fun!,Давайте сделаем это ради удовольствия!,12,FALSE
for the sake of,Can we stop arguing for the sake of peace?,"Может, прекратим спорить ради сохранения мира?",12,FALSE
for the sake of,"For the sake of it, let’s just try something new.",Давайте просто попробуем что-нибудь новенькое.,12,FALSE
for the sake of,He apologized for the sake of keeping things cool.,"Он извинился, чтобы сохранить спокойствие.",12,FALSE
for the sake of,Just agree for the sake of everyone’s sanity!,Просто согласитесь ради сохранения здравомыслия каждого!,12,FALSE
boils down,The issue ultimately boils down to a lack of communication.,"В конечном счете, проблема сводится к недостатку коммуникации.",12,FALSE
boils down,The decision boils down to balancing cost with quality.,Решение сводится к поиску баланса между затратами и качеством.,12,FALSE
boils down,Success in this field boils down to strategic planning and execution.,Успех в этой области зависит от стратегического планирования и исполнения.,12,FALSE
boils down,The debate boils down to differing interpretations of the policy.,Споры сводятся к различным интерпретациям политики.,12,FALSE
boils down,It boils down to whether the proposal meets all compliance requirements.,"Все сводится к тому, соответствует ли предложение всем требованиям соответствия.",12,FALSE
boils down,It all boils down to how much effort you put in.,"Все сводится к тому, сколько усилий вы приложили.",12,FALSE
boils down,The argument basically boils down to who gets the last slice.,"Спор в основном сводится к тому, кому достанется последний кусочек.",12,FALSE
boils down,Winning boils down to staying focused and pushing through.,"Победа заключается в том, чтобы оставаться сосредоточенным и добиваться своего.",12,FALSE
boils down,The plan boils down to us just having fun together.,"Наш план сводится к тому, что мы просто веселимся вместе.",12,FALSE
boils down,"In the end, it boils down to what makes you happy.","В конце концов, все сводится к тому, что делает тебя счастливой.",12,TRUE
nail down,Let’s nail down the date for the party soon.,Давай поскорее определимся с датой вечеринки.,12,FALSE
nail down,"I can't nail down exactly what’s bothering me, but something feels off.","Я не могу точно сказать, что меня беспокоит, но что-то не так.",12,FALSE
nail down,We finally nailed down our vacation plans for next summer.,Мы наконец-то согласовали наши планы на отпуск следующим летом.,12,FALSE
nail down,Can we nail down who's bringing what to the BBQ?,"Можем ли мы уточнить, кто что привезет на барбекю?",12,FALSE
nail down,I just need to nail down a few details before I can confirm.,"Мне просто нужно уточнить несколько деталей, прежде чем я смогу подтвердить.",12,FALSE
nail down,We need to nail down the contract terms before proceeding.,"Нам нужно согласовать условия контракта, прежде чем мы продолжим.",12,FALSE
nail down,The committee worked hard to nail down the project's final scope.,"Комитет упорно трудился, чтобы определить окончательный масштаб проекта.",12,FALSE
nail down,The deadline was difficult to nail down due to conflicting schedules.,Было трудно установить крайний срок из-за противоречивых графиков.,12,FALSE
nail down,"After several discussions, they were able to nail down the key objectives.",После нескольких обсуждений они смогли сформулировать ключевые цели.,12,FALSE
nail down,We must nail down the specifics of the agreement to avoid misunderstandings.,"Мы должны четко сформулировать особенности соглашения, чтобы избежать недоразумений.",12,FALSE
blank out,"""During the meeting, she seemed to blank out for a moment.""","Во время встречи она, казалось, на мгновение отключилась.",13,FALSE
blank out,"""The classified section of the report was blanked out for security reasons.""",Секретная часть отчета была закрыта по соображениям безопасности.,13,FALSE
blank out,"""He often blanks out when under extreme pressure.""","Он часто отключается, когда находится под сильным давлением.",13,FALSE
blank out,"""Due to stress, the witness blanked out crucial details of the event.""",Из-за стресса свидетель скрыл важные детали происшествия.,13,FALSE
blank out,"""Sensitive information was blanked out from the official document.""",Конфиденциальная информация была скрыта из официального документа.,13,FALSE
blank out,"""I totally blanked out when they asked for my name.""","Я полностью отключился, когда они спросили мое имя.",13,FALSE
blank out,"""I blanked out and couldn’t remember a single word of the speech.""",Я отключился и не смог вспомнить ни единого слова из речи.,13,FALSE
blank out,"""They just blanked out all the personal info in the form.""",Они просто стерли всю личную информацию в анкете.,13,FALSE
blank out,"""I’m sorry, I blanked out—what did you say again?""","Извините, я забыл — что вы сказали еще раз?",13,FALSE
blank out,"""He blanked out during the test and couldn’t solve the last question.""",Он отключился во время теста и не смог решить последний вопрос.,13,FALSE
hit the books,I need to start hitting the books to prepare for my upcoming exam.,"Мне нужно начать работать над учебниками, чтобы подготовиться к предстоящему экзамену.",13,FALSE
hit the books,"After the holiday, she resumed hitting the books to complete her research.","После каникул она возобновила работу над книгами, чтобы завершить свое исследование.",13,FALSE
hit the books,It’s important to hit the books well in advance of any important test.,Важно подготовиться к любому важному тесту заблаговременно.,13,FALSE
hit the books,He spent the weekend hitting the books to stay ahead in his coursework.,"Он провел выходные, корпя над учебниками, чтобы не отстать в своей курсовой работе.",13,FALSE
hit the books,She is committed to hitting the books to achieve her academic goals.,"Она твердо намерена работать над учебниками, чтобы достичь своих академических целей.",13,FALSE
hit the books,I’ve gotta hit the books tonight if I want to pass.,"Мне нужно поработать над учебниками сегодня вечером, если я хочу сдать экзамен.",13,FALSE
hit the books,No more hanging out—time to hit the books!,Хватит болтаться без дела — пора приниматься за учебники!,13,FALSE
hit the books,I’ll be hitting the books all night for tomorrow’s test.,Я весь вечер буду готовиться к завтрашнему тесту.,13,FALSE
hit the books,Guess I need to start hitting the books if I don’t wanna fail.,"Думаю, мне нужно начать готовиться к экзаменам, если я не хочу провалиться.",13,FALSE
hit the books,"After weeks of chilling, I finally hit the books for my finals.","После нескольких недель ожидания я, наконец, готовлюсь к выпускным экзаменам.",13,FALSE
stand a chance,"Without proper preparation, you do not stand a chance of passing the exam.",Без надлежащей подготовки у вас нет шансов сдать экзамен.,13,FALSE
stand a chance,The company stands a chance of securing the contract with this new proposal.,У компании есть шанс заключить контракт с этим новым предложением.,13,FALSE
stand a chance,He believes that small businesses stand a chance in a competitive market.,"Он считает, что у малого бизнеса есть шанс на конкурентном рынке.",13,FALSE
stand a chance,We do not stand a chance of winning unless we work as a team.,"У нас нет шансов на победу, если мы не будем работать в команде.",13,TRUE
stand a chance,"Given the circumstances, they stand a chance of negotiating favorable terms.","Учитывая обстоятельства, у них есть шанс договориться о выгодных условиях.",13,TRUE
stand a chance,I don't think we stand a chance of beating that team.,"Я не думаю, что у нас есть шанс победить эту команду.",13,FALSE
stand a chance,Does she really stand a chance of getting the job?,Есть ли у нее на самом деле шанс получить эту работу?,13,FALSE
stand a chance,"If we don't leave now, we won’t stand a chance of making it on time.","Если мы не уйдем сейчас, у нас не будет шансов успеть вовремя.",13,FALSE
stand a chance,You stand a chance if you just give it a shot!,"У тебя есть шанс, если ты просто попробуешь!",13,FALSE
stand a chance,They don't stand a chance against us in the finals.,У них нет шансов против нас в финале.,13,FALSE
drop by,Could you drop by my office this afternoon?,Не могли бы вы зайти ко мне в офис сегодня днем?,13,FALSE
drop by,I will drop by the meeting to give my report.,"Я зайду на встречу, чтобы выступить с докладом.",13,FALSE
drop by,Please drop by the front desk to sign the document.,"Пожалуйста, зайдите на стойку регистрации, чтобы подписать документ.",13,FALSE
drop by,Feel free to drop by if you need assistance.,"Не стесняйтесь, заходите, если вам нужна помощь.",13,FALSE
drop by,We’ll drop by the gallery after the conference.,Мы зайдем в галерею после конференции.,13,FALSE
drop by,"Hey, I’ll drop by your place later!","Эй, я зайду к тебе попозже!",13,FALSE
drop by,He might drop by for a quick chat.,Он может заскочить поболтать.,13,FALSE
drop by,We’re gonna drop by the store on our way home.,По дороге домой мы заедем в магазин.,13,FALSE
drop by,Just drop by whenever you’re in town!,"Просто заходите, когда будете в городе!",13,FALSE
drop by,Let’s drop by the café for a coffee.,Давайте зайдем в кафе выпить кофе.,13,FALSE
Up in the air,The contract terms are still up in the air.,Условия контракта все еще обсуждаются.,13,FALSE
Up in the air,Our travel plans are currently up in the air.,Наши планы на поездку в настоящее время обсуждаются.,13,FALSE
Up in the air,The future of the project remains up in the air.,Будущее проекта остается под вопросом.,13,FALSE
Up in the air,The date for the meeting is up in the air at the moment.,Дата встречи пока не определена.,13,TRUE
Up in the air,The company's strategy for next year is up in the air.,Обсуждается стратегия компании на следующий год.,13,TRUE
Up in the air,Everything about the party is up in the air.,"Обсуждается все, что касается вечеринки.",13,FALSE
Up in the air,My weekend plans are totally up in the air.,Мои планы на выходные полностью изменены.,13,FALSE
Up in the air,The wedding date is still up in the air.,Дата свадьбы все еще не определена.,13,FALSE
Up in the air,"We don’t know yet, it’s all up in the air.","Мы пока не знаем, все еще в воздухе.",13,FALSE
Up in the air,His decision about the move is up in the air.,Его решение о переезде пока не принято.,13,FALSE
compulsion,She acted under legal compulsion.,Она действовала под юридическим принуждением.,14,FALSE
compulsion,Compulsion drove his decision-making process.,Принуждение управляло его процессом принятия решений.,14,FALSE
compulsion,There was a compulsion to comply immediately.,Было принуждение немедленно подчиниться.,14,TRUE
compulsion,The contract was signed under compulsion.,Контракт был подписан под принуждением.,14,FALSE
compulsion,He felt moral compulsion to report it.,Он чувствовал моральное принуждение сообщить об этом.,14,FALSE
compulsion,I just had to do it—total compulsion.,Я просто должен был это сделать — полное принуждение.,14,FALSE
compulsion,It’s like a weird compulsion I can’t stop.,"Это как странное принуждение, которое я не могу остановить.",14,FALSE
compulsion,"No clue why, just felt the compulsion.","Понятия не имею, почему, просто чувствовал принуждение.",14,FALSE
compulsion,That game’s my latest compulsion.,Эта игра — мое последнее принуждение.,14,TRUE
compulsion,"Don’t ask—some dumb compulsion, I guess.","Не спрашивайте — какое-то глупое принуждение, я думаю.",14,FALSE
retain,We aim to retain qualified employees.,Мы стремимся удерживать квалифицированных сотрудников.,14,FALSE
retain,The contract helps retain legal rights.,Контракт помогает сохранять законные права.,14,FALSE
retain,Retain this document for future reference.,Сохраните этот документ для будущего использования.,14,FALSE
retain,He retained control of the company.,Он сохранил контроль над компанией.,14,FALSE
retain,Efforts were made to retain stability.,"Были предприняты усилия, чтобы сохранить стабильность.",14,FALSE
retain,Can you retain all that info?,Вы можете сохранить всю эту информацию?,14,FALSE
retain,I can’t retain anything from that class.,Я не могу сохранить ничего из этого класса.,14,FALSE
retain,"Just retain what’s important, forget the rest.","Просто сохраните то, что важно, забудьте об остальном.",14,FALSE
retain,She retained nothing from the movie.,Она ничего не сохранила из фильма.,14,TRUE
retain,It’s hard to retain stuff when tired.,"Трудно запомнить что-то, когда устал.",14,TRUE
get canned,He was unexpectedly dismissed from employment.,Его неожиданно уволили с работы.,14,FALSE
get canned,Several workers were terminated last week.,На прошлой неделе уволили нескольких работников.,14,FALSE
get canned,She faced dismissal after repeated warnings.,Ей грозило увольнение после неоднократных предупреждений.,14,FALSE
get canned,His position was eliminated due to cuts.,Его должность была ликвидирована из-за сокращений.,14,FALSE
get canned,The company issued notice of termination.,Компания выдала уведомление об увольнении.,14,FALSE
get canned,He got canned for being late.,Его уволили за опоздание.,14,FALSE
get canned,They canned me after one mistake.,Меня уволили после одной ошибки.,14,TRUE
get canned,You’ll get canned if you slack off.,"Тебя уволят, если будешь лениться.",14,FALSE
get canned,She got canned right before payday.,Ее уволили прямо перед зарплатой.,14,TRUE
get canned,"Man, I’m scared I’ll get canned.","Боже, я боюсь, что меня уволят.",14,FALSE
bundle,Please submit the document bundle by Monday.,"Пожалуйста, отправьте пакет документов к понедельнику.",14,FALSE
bundle,The offer includes a service bundle.,В предложение входит пакет услуг.,14,TRUE
bundle,They approved the bundled software package.,Они одобрили пакет программного обеспечения.,14,FALSE
bundle,We reviewed the bundled financial reports.,Мы просмотрели пакет финансовых отчетов.,14,FALSE
bundle,Bundle the files before uploading them.,Упакуйте файлы перед загрузкой.,14,FALSE
bundle,She showed up in a bundle of clothes.,Она пришла в пакете одежды.,14,FALSE
bundle,Grab a bundle of snacks for later.,Возьмите пакет закусок на потом.,14,FALSE
bundle,He bundled up like it’s winter.,"Он укутался, как зимой.",14,TRUE
bundle,Let’s bundle all that junk together.,Давайте упакуем весь этот хлам.,14,FALSE
bundle,That kid's a bundle of energy.,Этот ребенок — сгусток энергии.,14,FALSE
to make a bundle,He earned a significant profit from investments.,Он получил значительную прибыль от инвестиций.,14,FALSE
to make a bundle,The venture generated substantial financial returns.,Предприятие принесло существенную финансовую прибыль.,14,FALSE
to make a bundle,She accumulated considerable wealth over time.,Со временем она накопила значительное состояние.,14,FALSE
to make a bundle,They secured a large sum through sales.,Они получили большую сумму за счет продаж.,14,TRUE
to make a bundle,Profits from the deal were impressive.,Прибыль от сделки была впечатляющей.,14,FALSE
to make a bundle,He made a bundle selling sneakers.,"Он заработал кучу денег, продавая кроссовки.",14,TRUE
to make a bundle,They’re making a bundle off that app.,Они зарабатывают кучу денег на этом приложении.,14,FALSE
to make a bundle,She made a bundle flipping houses.,"Она заработала кучу денег, перепродавая дома.",14,FALSE
to make a bundle,You can make a bundle doing that.,"Вы можете заработать кучу денег, занимаясь этим.",14,FALSE
to make a bundle,They must’ve made a bundle last year.,"Они, должно быть, заработали кучу денег в прошлом году.",14,FALSE
no spring chicken,"Although she is no spring chicken, her expertise in the field remains invaluable.","Хотя она уже не юная девчонка, её опыт в этой области остаётся бесценным.",15,FALSE
no spring chicken,"The candidate may be no spring chicken, but his leadership skills are unmatched.","Кандидат, возможно, и не юная девчонка, но его лидерские качества не имеют себе равных.",15,FALSE
no spring chicken,"He is no spring chicken, yet he continues to outperform many of his younger colleagues.","Он не юный девчонка, но продолжает превосходить многих своих молодых коллег.",15,FALSE
no spring chicken,Being no spring chicken does not prevent her from adapting to new technologies.,Это не мешает ей адаптироваться к новым технологиям.,15,FALSE
no spring chicken,"The professor, while no spring chicken, still lectures with remarkable energy and clarity.","Профессор, хоть и не юная девчонка, всё ещё читает лекции с поразительной энергией и ясностью.",15,FALSE
no spring chicken,"I’m no spring chicken, so I don’t party all night anymore.","Я уже не юная девчонка, поэтому больше не тусуюсь всю ночь.",15,FALSE
no spring chicken,"He’s no spring chicken, but he still plays football every weekend.","Он не юная девчонка, но всё ещё играет в футбол каждые выходные.",15,TRUE
no spring chicken,"Don’t forget, I’m no spring chicken, so climbing all those stairs isn’t easy!","Не забывайте, я не юная девчонка, поэтому подниматься по всем этим лестницам непросто!",15,FALSE
no spring chicken,"She’s no spring chicken, yet she dances better than people half her age.","Она не юная девчонка, но танцует лучше, чем люди вдвое моложе её.",15,FALSE
no spring chicken,"I might be no spring chicken, but I can still beat you at tennis.","Может, я и не юная девчонка, но всё равно могу обыграть вас в теннис.",15,FALSE
In the prime,"Although she is no longer in the prime of youth, she continues to contribute effectively to the company.","Хотя она уже не в расцвете сил, она продолжает вносить свой вклад в развитие компании.",15,FALSE
In the prime,The athlete retired while still in the prime of his career.,"Спортсмен вышел на пенсию, находясь в расцвете своей карьеры.",15,FALSE
In the prime,"This building, constructed in the 19th century, was once in the prime of architectural innovation.","Это здание, построенное в XIX веке, когда-то было в расцвете архитектурных инноваций.",15,FALSE
In the prime,"He remains in the prime of his intellectual abilities, producing valuable research.","Он и сейчас находится в расцвете своих интеллектуальных способностей, проводя ценные исследования.",15,FALSE
In the prime,The country was in the prime of its economic growth during that decade.,В то десятилетие страна находилась на пике экономического роста.,15,FALSE
In the prime,"She’s still in the prime of her life, traveling the world and enjoying new experiences.","Она всё ещё в расцвете сил, путешествуя по миру и наслаждаясь новыми впечатлениями.",15,TRUE
In the prime,"He’s in the prime of his career, making more money than ever.","Он на пике карьеры, зарабатывая больше, чем когда-либо.",15,FALSE
In the prime,I feel like I’m in the prime of my health right now.,Я чувствую себя сейчас в расцвете сил.,15,FALSE
In the prime,They say you’re in the prime of your life during your thirties.,"Говорят, что расцвет жизни приходится на тридцать с небольшим.",15,TRUE
In the prime,"He thinks he’s still in the prime, but his back tells a different story.","Он думает, что всё ещё в расцвете сил, но его спина говорит об обратном.",15,FALSE
lose touch with,We gradually began to lose touch with our international partners after the merger.,После слияния мы постепенно начали терять связь с нашими международными партнёрами.,15,FALSE
lose touch with,The organization must not lose touch with the needs of its community.,Организация не должна терять связь с потребностями своего сообщества.,15,FALSE
lose touch with,Many alumni lose touch with their university once they graduate.,Многие выпускники теряют связь со своим университетом после окончания университета.,15,FALSE
lose touch with,She worried that modern art was losing touch with its historical roots.,"Она беспокоилась, что современное искусство теряет связь со своими историческими корнями.",15,FALSE
lose touch with,Diplomats should never lose touch with the cultural realities of the countries they serve in.,"Дипломаты никогда не должны терять связь с культурными реалиями стран, в которых они служат.",15,FALSE
lose touch with,I lost touch with my best friend after high school.,Я потерял связь со своим лучшим другом после окончания школы.,15,FALSE
lose touch with,He lost touch with reality after working too much.,"Он потерял связь с реальностью, потому что слишком много работал.",15,FALSE
lose touch with,We lost touch with each other when I moved abroad.,"Мы потеряли связь друг с другом, когда я переехал за границу.",15,FALSE
lose touch with,She lost touch with her cousins for years until social media reconnected them.,"Она потеряла связь со своими кузенами на долгие годы, пока социальные сети не восстановили их связь.",15,FALSE
lose touch with,I don’t want to lose touch with you after you leave.,Я не хочу терять связь с тобой после твоего отъезда.,15,FALSE
get on like a house on fire,They seemed to get on like a house on fire during the first meeting.,"Казалось, они отлично поладили уже на первой встрече.",15,FALSE
get on like a house on fire,"Our new colleagues got on like a house on fire, which made collaboration seamless.","Наши новые коллеги отлично поладили, что сделало сотрудничество безупречным.",15,TRUE
get on like a house on fire,"The visiting professors got on like a house on fire, exchanging ideas eagerly.","Приглашённые профессора отлично поладили, охотно обмениваясь идеями.",15,FALSE
get on like a house on fire,"Despite their differences, the two leaders got on like a house on fire at the summit.","Несмотря на разногласия, два лидера отлично поладили на саммите.",15,FALSE
get on like a house on fire,"The project team members got on like a house on fire, accelerating progress.","Члены проектной команды отлично поладили, что ускорило прогресс.",15,TRUE
get on like a house on fire,We met last year and got on like a house on fire straight away.,Мы познакомились в прошлом году и сразу же нашли общий язык.,15,FALSE
get on like a house on fire,Those two get on like a house on fire — they’re inseparable.,Эти двое просто невероятно поладили — они неразлучны.,15,FALSE
get on like a house on fire,"I didn’t expect it, but we got on like a house on fire from day one.","Я этого не ожидал, но мы отлично поладили с первого дня.",15,FALSE
get on like a house on fire,She and her roommate got on like a house on fire and became best friends.,Она и её соседка по комнате отлично поладили и стали лучшими подругами.,15,TRUE
get on like a house on fire,We got on like a house on fire at the party and talked all night.,Мы отлично поладили на вечеринке и проговорили всю ночь.,15,FALSE
drift apart,The two departments began to drift apart as their objectives diverged.,"Два отдела начали отдаляться друг от друга, поскольку их цели расходились.",15,FALSE
drift apart,Scholars often drift apart in their interpretations of historical events.,Учёные часто расходятся в интерпретации исторических событий.,15,FALSE
drift apart,"Over time, the partners drifted apart due to differing professional goals.",Со временем партнёры отдалились друг от друга из-за разных профессиональных целей.,15,TRUE
drift apart,"As the company expanded, management and employees drifted apart in priorities.",По мере расширения компании приоритеты руководства и сотрудников разошлись.,15,FALSE
drift apart,Friends may drift apart when life circumstances change significantly.,"Друзья могут отдалиться друг от друга, когда жизненные обстоятельства значительно меняются.",15,FALSE
drift apart,"We used to be close, but we drifted apart after college.","Раньше мы были близки, но после колледжа наши отношения разошлись.",15,FALSE
drift apart,"They drifted apart slowly, without any big fight.","Они отдалились медленно, без серьёзных ссор.",15,FALSE
drift apart,I don’t want us to drift apart now that you’re moving.,"Я не хочу, чтобы мы отдалились друг от друга теперь, когда ты переезжаешь.",15,FALSE
drift apart,She and her childhood friend drifted apart when they joined different schools.,"Она и её друг детства отдалились друг от друга, когда поступили в разные вузы.",15,FALSE
drift apart,"We just drifted apart — nothing dramatic, it just happened.","Мы просто отдалились друг от друга — ничего драматического, просто так получилось.",15,FALSE
struck up a friendship with,"During the conference, she struck up a friendship with several international delegates.",Во время конференции она подружилась с несколькими международными делегатами.,15,FALSE
struck up a friendship with,The ambassador struck up a friendship with local leaders to strengthen ties.,"Посол подружился с местными лидерами, чтобы укрепить связи.",15,FALSE
